CustomerID,Age,Gender,Region,PlanType,MonthlyCharges,TenureMonths,SupportTickets,AvgMonthlyUsageHours,ContractType,PaymentMethod,AutoPay,SatisfactionScore,LastLoginDays,ReferralCount,DeviceCount,Churn
C0277,25,Male,South,2,"""""",19,2,34.7,Monthly,Bank Transfer,Yes,6,0,0,1,0
C0278,28,Male,North,Basic,16.74,7,3,29.7,,Bank Transfer,Yes,unknown,9,0,2,1
C0279,34,Female,South,Basic,30.59,1,5,52,Yearly,Bank Transfer,Yes,5,11,3,3,0
C0280,35,Female,South,Basic,25.94,34,6,"""21.7""",Monthly,UPI,N/A,4,0,0,2,0
C0281,38,Non-binary,West,Basic,8.5,59,6,38,Quarterly,UPI,Yes,5,12,0,3,0
C0282,22,Male,West,,8.5,,5,"""46.2""",Yearly,Card,1,5,3,0,1,0
C0283,39,Female,North,Basic,,19,4,22.4,__value__,Card,No,5,0,1,1,0
C0284,33,Male,North,2,35.01,11,1,58.1,Monthly,Card,Yes,6,0,2,1,0
C0285,42,Male,East,Standard,43.95,11,2,28.6,Quarterly,UPI,No,4,17,0,2,0
C0286,40,Female,Central,Basic,13.29,6,3,46.5,Monthly,__value__,Yes,6,6,,2,0
C0287,52,unknown,West,2,44.28,22,2,,Quarterly,Card,No,6,14,1,2,0
C0288,50,Female,West,3,78.81,29,4,58.5,Monthly,UPI,No,6,9,1,3,1
C0289,__31__,Female,Central,Standard,45.46,4,2,30.1,Monthly,Bank Transfer,Yes,3,13,1,2,1
C0290,28,Male,Central,Standard,46.21,8,0,73.1,Monthly,Card,No,4,11,0,1,1
C0291,39,Male,West,Standard,23.83,10,1,10.7,Quarterly,Bank Transfer,No,5,13,1,4,1
C0292,44,Male,Central,Standard,__30.99__,16,1,39.6,Monthly,Card,Yes,7,__0__,0,3,0
C0293,30,Male,East,Premium,72.64,4,3,NaN,Quarterly,UPI,No,4,24,1,3,1
C0294,38,Female,West,Premium,67.67,3,2,35.4,Yearly,Cash,0,6,5,0,3,0
C0295,29,Male,West,Premium,85.96,26,1,51.6,1,UPI,Yes,5,11,1,2,0
C0296,27,Female,South,Standard,47.08,4,0,,Quarterly,unknown,Yes,6,11,0,2,0
C0297,45,Male,South,Basic,23.37,17,6,41.9,Yearly,Bank Transfer,No,3,15,4,3,0
C0298,23,Female,North,Standard,51.6,6,1,37.5,Yearly,Card,Yes,7,0,0,2,0
C0299,40,Female,Central,Standard,51.77,24,4,54.2,Monthly,Bank Transfer,No,5,9,0,3,0
C0300,52,Male,West,2,45.82,20,3,35.8,Monthly,Card,No,1,26,0,2,0
C0301,22,Male,South,Standard,43.04,12,unknown,40.5,Monthly,Bank Transfer,Yes,5,10,0,2,0
C0302,"""""",Female,North,2,64.05,38,5,27.9,Monthly,Bank Transfer,Yes,6,22,0,1,0
C0303,51,Female,South,Standard,39.3,16,unknown,46.2,Quarterly,Bank Transfer,Yes,5,0,0,1,0
C0304,28,Female,West,Premium,59.14,67,5,73,Yearly,Card,Yes,6,0,0,4,0
C0305,39,Male,West,Basic,__8.5__,25,6,26.4,Quarterly,Card,Yes,4,13,3,2,0
C0306,25,Male,North,Basic,11.01,21,2,43.4,Quarterly,UPI,Yes,7,0,1,2,0
C0307,37,Male,West,Basic,16.61,21,5,47.9,Monthly,Cash,Yes,2,3,3,1,0
C0308,39,Female,East,Basic,8.5,51,2,35.5,Quarterly,UPI,Yes,7,4,3,1,0
C0309,18,Male,West,Standard,36.58,18,3,44,Monthly,Card,No,3,11,0,2,0
C0310,49,Male,Central,Basic,29.74,28,8,33.5,Monthly,Card,Yes,3,26,0,1,1
C0311,36,Female,South,Standard,54.27,3,3,49.1,Monthly,Bank Transfer,Yes,5,0,2,2,0
C0312,39,Female,South,1,8.5,3,5,37.2,Monthly,UPI,No,unknown,19,4,1,1
C0313,37,Female,West,Standard,40.75,1,3,35.8,Quarterly,Bank Transfer,Yes,7,14,1,3,0
C0314,18,Male,South,Basic,12.71,8,5,43,Quarterly,Bank Transfer,Yes,5,14,2,2,0
C0315,27,Female,Central,Basic,8.5,11,0,29.9,Monthly,Card,Yes,6,5,0,2,0
C0316,48,Male,Central,Standard,51.22,5,2,45.2,Quarterly,Cash,Yes,8,13,0,1,0
C0317,18,Male,Central,Premium,81.87,8,4,63.3,Monthly,Bank Transfer,Yes,5,22,0,1,1
C0318,52,Male,South,Premium,76.68,72,0,59.1,Quarterly,Bank Transfer,Yes,7,0,2,2,0
C0319,36,Female,East,Basic,18.79,16,9,34.6,Monthly,UPI,No,1,22,1,2,1
C0320,,Female,West,3,78.92,10,__2__,32.6,Monthly,UPI,1,4,6,0,1,0
C0321,19,Male,North,Basic,34.82,9,3,39.8,Quarterly,Card,Yes,,1,2,unknown,0
C0322,56,Male,East,Basic,26.5,7,8,52.5,Yearly,UPI,Yes,5,19,0,2,0
C0323,35,Female,South,Standard,32.32,2,4,39.5,Yearly,Card,Yes,3,25,2,3,1
C0324,49,Male,North,Basic,8.5,27,5,38.4,Yearly,Bank Transfer,Yes,5,16,0,1,0
C0325,36,Male,Central,Standard,46.64,2,,38.3,Monthly,Cash,No,5,3,0,4,0
C0326,39,Female,North,1,18.61,1,4,44.1,Quarterly,Bank Transfer,No,4,1,0,3,0
C0327,30,Non-binary,West,Standard,33.32,2,3,25.1,Monthly,Card,No,5,0,1,2,0
C0328,36,Male,East,Premium,82.59,39,1,54.5,Monthly,Card,Yes,7,12,1,3,0
C0329,45,Male,North,Premium,61.99,14,0,60.6,Quarterly,Bank Transfer,No,5,8,2,2,0
C0330,NaN,Female,South,1,23.56,20,4,23.7,Yearly,Card,No,5,12,0,2,0
C0331,23,Female,West,Basic,10.96,19,6,43.4,unknown,Bank Transfer,No,5,0,0,1,0
C0332,28,Male,East,Basic,"""12.22""",29,3,19,Yearly,UPI,No,8,2,0,1,0
C0333,39,Female,North,Basic,15.7,15,6,39.8,Monthly,Card,Yes,1,9,0,1,1
C0334,38,Male,Central,Basic,22.79,47,5,35.4,Yearly,UPI,Yes,5,6,0,1,0
C0335,41,,West,Premium,74.79,41,0,30.1,Quarterly,Bank Transfer,Yes,7,0,2,NaN,0
C0336,19,Female,East,Standard,42.15,15,0,64.6,Quarterly,UPI,Yes,4,5,2,3,0
C0337,56,Male,North,Standard,,17,2,57,Quarterly,Bank Transfer,0,3,4,0,1,0
C0338,,Female,Central,Standard,42.6,10,5,35.9,Monthly,Card,0,4,0,0,2,0
C0339,38,Non-binary,Central,Basic,20.28,12,5,43.9,3,Card,No,5,18,0,1,0
C0340,35,Male,South,Basic,8.5,22,1,43.6,Yearly,Card,Yes,9,17,3,3,0
C0341,38,Male,South,Basic,12.15,24,3,54.3,Yearly,Card,Yes,5,11,0,1,0
C0342,24,Female,South,Standard,50.58,11,1,60.8,Monthly,Card,Yes,7,__2__,0,2,0
C0343,24,unknown,East,Basic,10.56,NaN,4,32,Yearly,UPI,No,4,9,0,3,0
C0344,21,,North,Standard,38.48,14,1,NaN,Quarterly,Card,N/A,5,2,0,1,0
C0345,32,Female,North,Premium,72.62,3,0,34.4,Quarterly,Cash,No,6,0,0,3,0
C0346,44,Male,East,Basic,15,28,5,44.6,Monthly,Cash,Yes,4,4,5,4,0
C0347,24,Male,Central,Standard,49.2,5,0,23,Quarterly,Card,Yes,5,2,0,2,0
C0348,20,Female,East,Basic,8.5,8,5,41.3,Quarterly,UPI,Yes,2,23,1,2,1
C0349,24,Female,North,Standard,50.12,50,0,54.9,Monthly,Bank Transfer,,,0,2,2,0
C0350,38,Male,North,Premium,63.5,20,1,64.2,Monthly,UPI,Yes,7,0,2,3,0
C0351,45,Male,Central,Standard,41.87,13,5,36.4,3,Card,Yes,3,25,0,2,0
C0352,18,Female,Central,Basic,15.25,16,5,39.4,Monthly,Bank Transfer,Yes,4,10,0,1,1
C0353,45,Female,West,2,44.12,33,5,unknown,,N/A,No,5,10,0,3,0
C0354,32,Female,Central,Basic,20.34,33,6,22.5,Quarterly,Card,Yes,5,16,0,1,0
C0355,39,Male,Central,unknown,16.96,4,5,37.7,Monthly,Cash,No,3,10,0,1,1
C0356,41,Male,West,Standard,45.18,51,1,39.8,Monthly,Bank Transfer,No,4,0,0,2,0
C0357,47,Male,East,Premium,81.62,72,0,53.4,Quarterly,Card,Yes,7,0,4,2,0
C0358,50,Male,East,1,33.27,11,3,58.4,Yearly,Card,No,7,4,1,1,0
C0359,50,Female,East,Standard,34.17,25,3,36.5,Monthly,unknown,Yes,4,10,1,2,0
C0360,48,Male,Central,Standard,44.87,9,4,54.3,Quarterly,Cash,Yes,6,19,1,2,0
C0361,30,,East,2,43.26,29,0,30.5,Monthly,Cash,No,9,6,0,2,0
C0362,41,Female,South,Basic,12.47,11,6,65.3,Yearly,UPI,No,4,15,3,2,0
C0363,27,Female,North,Standard,45.61,5,1,41.1,Quarterly,Cash,Yes,5,19,2,3,0
C0364,30,Female,N/A,Premium,59.87,12,4,66.1,Monthly,UPI,No,4,10,0,2,0
C0365,__27__,Female,Central,Standard,40.7,29,2,"""37.1""",Yearly,UPI,Yes,9,0,2,2,0
C0366,29,Male,Central,Standard,36.81,15,2,35.6,Monthly,Bank Transfer,No,5,0,2,1,0
C0367,37,Female,Central,Standard,34.98,6,3,45.2,Monthly,Bank Transfer,Yes,4,0,0,2,0
C0368,45,Female,North,Basic,8.5,39,6,46.2,Monthly,Cash,,4,13,1,2,0
C0369,39,Male,Central,Premium,74.49,12,0,62.7,Monthly,Card,Yes,7,0,0,3,0
C0370,26,Female,Central,Premium,63.33,11,1,59.3,Yearly,Card,1,NaN,10,2,3,0
C0371,30,Female,Central,Basic,19.32,66,6,26.2,Quarterly,Card,Yes,5,5,1,2,0
C0372,34,Male,East,Basic,17.19,11,7,38.2,Monthly,Card,No,3,0,1,2,0
C0373,24,Female,East,Standard,39.28,7,7,29.6,2,Card,Yes,5,10,0,1,0
C0374,45,Male,West,Standard,49.78,5,1,49.4,Quarterly,Card,Yes,7,0,1,2,0
C0375,24,Non-binary,West,1,8.5,7,,"""25.6""",Yearly,Card,Yes,8,0,1,3,0
C0376,59,Male,West,Standard,39.71,10,1,44.1,Quarterly,UPI,No,3,16,0,2,0
C0377,50,Male,Central,Standard,41.29,2,0,55.1,Monthly,Bank Transfer,No,6,0,1,3,0
C0378,56,Female,East,Standard,45.93,25,2,60.7,Monthly,Card,No,5,1,0,1,0
C0379,50,Male,East,Standard,35.64,64,0,35.9,Monthly,Bank Transfer,Yes,unknown,0,1,1,0
C0380,45,Female,South,Basic,18.68,38,6,45.4,Monthly,Card,No,2,17,0,1,1
C0381,37,Male,South,Standard,36.94,38,3,,Monthly,UPI,No,7,9,1,2,0
C0382,28,Male,South,Basic,24.6,4,5,47.7,Yearly,Bank Transfer,No,3,13,0,1,1
C0383,32,Female,North,Standard,42.78,7,0,57.4,Yearly,Bank Transfer,No,6,15,4,3,0
C0384,40,Male,South,Basic,14.53,72,2,50,1,Card,Yes,4,0,3,3,0
C0385,18,Male,East,Standard,45.38,26,3,,Monthly,UPI,Yes,4,10,3,1,0
C0386,33,Female,Central,Basic,21.87,16,7,48.7,Monthly,Card,Yes,2,35,__0__,1,1
C0387,39,Female,East,Standard,51.24,4,1,37.1,Yearly,,Yes,5,6,1,1,0
C0388,24,Male,East,Standard,40.84,1,1,46.6,1,Bank Transfer,Yes,8,3,0,2,0
C0389,38,Female,West,Premium,77.82,9,5,54.1,Quarterly,Card,Yes,3,9,0,4,0
C0390,35,Male,East,Premium,58.13,8,0,35.1,Monthly,UPI,No,6,17,0,2,0
C0391,30,Female,Central,Premium,68.64,72,1,53.3,Monthly,Card,Yes,6,15,4,4,0
C0392,34,Male,Central,2,42.02,3,1,38.3,1,UPI,No,6,0,0,1,0
C0393,24,Female,North,Premium,88.19,39,3,61.4,Yearly,Bank Transfer,Yes,7,14,2,1,0
C0394,28,Male,North,Standard,44.92,13,0,37.5,Monthly,Bank Transfer,Yes,8,3,0,1,0
C0395,37,Male,Central,Basic,11.49,33,3,"""56.0""",Monthly,UPI,Yes,6,8,0,2,0
C0396,37,Female,North,,"""86.56""",3,3,65.2,Monthly,Bank Transfer,Yes,3,10,3,3,1
C0397,31,Male,North,Premium,84.5,2,1,44.9,Monthly,UPI,Yes,5,1,0,3,0
C0398,41,unknown,East,Basic,8.5,7,1,32.9,2,Cash,No,4,__1__,0,3,0
C0399,27,Male,East,Standard,45.27,NaN,1,33.6,Monthly,Card,Yes,5,0,2,1,0
C0400,42,Female,West,Basic,26.67,19,6,20.4,Yearly,Cash,No,6,13,0,2,0
C0401,39,Male,North,Standard,26.65,34,2,50.5,Monthly,UPI,Yes,5,8,3,3,0
C0402,18,Male,North,Basic,20.26,6,8,43.5,Monthly,Bank Transfer,No,5,21,1,2,0
C0403,33,Male,West,Premium,81.19,21,3,46,Yearly,UPI,Yes,4,3,3,4,0
C0404,39,Female,North,Basic,8.5,3,5,31.5,Quarterly,Card,No,4,23,1,2,0
C0405,,Female,West,Standard,44.27,22,4,50,Monthly,Card,Yes,5,3,0,2,0
C0406,22,Male,North,2,28.25,28,2,55.4,Monthly,Cash,Yes,6,0,3,1,0
C0407,__46__,Non-binary,East,Basic,13.71,50,5,31.5,Yearly,Card,Yes,4,20,0,1,0
C0408,__53__,Female,West,Premium,81.71,8,0,65.5,1,Card,Yes,8,5,2,2,0
C0409,30,Female,South,Standard,29.24,29,3,49.6,Quarterly,Card,Yes,6,13,4,2,0
C0410,46,Female,East,2,32.02,38,3,46.3,Quarterly,Card,Yes,,7,0,2,0
C0411,34,Male,Central,Standard,41.3,18,6,24.1,Monthly,UPI,Yes,2,20,0,2,1
C0412,NaN,Female,West,Standard,40.7,48,3,29.9,Monthly,Card,No,5,0,0,1,0
C0413,39,Female,South,Standard,47.37,10,3,48.5,1,Bank Transfer,No,3,"""""",0,2,1
C0414,29,Female,West,Standard,53.02,24,2,46.4,Monthly,Card,Yes,10,0,6,2,0
C0415,36,Male,Central,Basic,15.56,69,4,35.8,3,Card,Yes,6,8,0,3,0
C0416,34,Male,East,Basic,9.74,3,7,25.2,Quarterly,Cash,Yes,5,7,1,1,0
C0417,44,Non-binary,South,Standard,37.65,47,0,33,Monthly,Card,Yes,5,NaN,0,2,0
C0418,25,Non-binary,Central,2,42.28,13,4,22.8,Monthly,Card,No,5,15,0,2,0
C0419,24,Non-binary,Central,Standard,36.57,__4__,3,37.3,Monthly,Card,Yes,4,35,2,3,0
C0420,44,Male,West,Premium,79.37,20,0,,Quarterly,Card,No,4,0,0,4,0
C0421,50,Male,North,Premium,72.25,6,3,35.9,Monthly,Bank Transfer,Yes,5,16,2,2,1
C0422,39,Male,South,Basic,25.66,13,1,50,Monthly,UPI,Yes,4,0,0,2,0
C0423,22,Male,West,Premium,76.52,18,0,58.7,Monthly,Card,Yes,7,__14__,3,4,0
C0424,27,Male,West,Basic,16.98,72,4,32.5,Monthly,Bank Transfer,Yes,1,0,0,2,0
C0425,19,Female,East,Basic,20.81,2,4,"""""",Quarterly,Card,Yes,4,15,2,2,0
C0426,21,Female,East,Basic,21.32,46,5,33.7,Monthly,Cash,Yes,3,0,2,2,1
C0427,30,Male,Central,Standard,34.63,7,3,27.2,Quarterly,Cash,No,5,5,1,2,0
C0428,34,Male,West,Standard,37.13,19,0,48.1,Yearly,Card,Yes,5,4,2,2,0
C0429,28,Female,West,Standard,22.29,5,0,33.2,Monthly,Card,No,5,0,2,1,0
C0430,NaN,Female,West,Standard,39.78,24,6,31.1,Yearly,Card,Yes,7,11,0,2,0
C0431,41,Female,East,2,39.44,11,3,56.3,Monthly,Bank Transfer,Yes,3,3,3,2,0
C0432,18,Female,West,Premium,78.26,33,0,38.1,Yearly,UPI,No,6,0,1,2,0
C0433,__41__,Male,West,Premium,unknown,13,2,67.5,Yearly,Card,Yes,6,1,3,2,0
C0434,34,Male,Central,Basic,21.35,NaN,4,49.7,Monthly,UPI,Yes,6,21,0,2,0
C0435,47,Male,North,Premium,71.18,28,0,40.2,Monthly,Bank Transfer,Yes,7,3,2,4,0
C0436,32,Female,North,Basic,8.5,9,5,35.6,Monthly,Cash,No,7,11,0,2,1
C0437,35,Male,South,Basic,30.62,26,3,45,Yearly,Card,Yes,2,13,1,1,1
C0438,,Female,North,Basic,18.9,7,6,39.8,Monthly,UPI,No,1,2,3,3,0
C0439,29,Male,West,Premium,66.81,22,4,40.4,Monthly,Card,No,6,0,3,4,0
C0440,48,Female,West,Standard,34.73,40,2,30.5,Monthly,Card,Yes,4,15,0,1,0
C0441,35,Female,Central,Basic,21.45,19,9,43.1,Monthly,Card,No,1,29,0,2,1
C0442,36,Male,North,Standard,51.5,16,4,41.3,Monthly,UPI,No,3,0,0,1,1
C0443,32,Female,Central,Standard,53.3,23,0,41,Monthly,Bank Transfer,No,6,4,0,1,1
C0444,58,Female,unknown,Basic,24.38,21,2,49.6,Yearly,UPI,No,2,0,0,1,0
C0445,"""""",Female,West,Standard,unknown,3,1,20.7,Monthly,Card,Yes,6,0,0,3,0
C0446,32,Female,North,Standard,44.21,3,1,"""51.8""",Monthly,Card,,6,NaN,2,2,0
C0447,44,Male,Central,Basic,29.98,37,2,48.6,Quarterly,UPI,No,3,6,0,1,0
C0448,25,Male,East,Basic,20.13,18,3,33.6,3,Card,Yes,5,0,0,2,0
C0449,__52__,Female,__value__,Standard,43.75,3,0,39.4,Quarterly,Bank Transfer,Yes,5,2,0,2,0
C0450,43,Male,South,Basic,,23,6,32.8,Yearly,Bank Transfer,Yes,8,14,3,3,0
C0451,43,Male,North,Premium,69.6,15,1,60.6,Yearly,Card,0,7,0,3,3,0
C0452,35,Male,East,Basic,21.48,,5,38.6,Monthly,Bank Transfer,Yes,2,6,2,2,0
C0453,33,Male,South,Premium,74.04,1,0,49.1,Monthly,UPI,No,8,11,0,3,0
C0454,38,Female,South,Premium,70.66,14,0,65.2,Monthly,Card,Yes,7,0,2,3,0
C0455,22,Female,West,Premium,76.21,34,3,73.8,Monthly,Card,Yes,6,5,0,1,0
C0456,59,Male,Central,Premium,74.88,7,1,44.6,Monthly,UPI,Yes,6,31,0,4,0
C0457,53,Female,North,Standard,43.22,1,3,41.7,Quarterly,UPI,Yes,4,13,2,1,0
C0458,52,Male,North,Basic,8.8,31,6,31.3,Monthly,UPI,No,5,10,2,2,0
C0459,45,Female,East,Basic,18.81,31,2,27.3,Monthly,Cash,No,7,4,0,1,1
C0460,52,Male,East,Standard,40.87,13,0,unknown,Quarterly,UPI,Yes,7,3,2,2,0
C0461,38,Female,South,__value__,84.64,1,5,49.6,Quarterly,UPI,No,6,13,0,2,0
C0462,27,Male,North,Standard,55.84,12,0,56.2,Yearly,Card,Yes,6,7,2,2,0
C0463,34,Female,__value__,Premium,74.21,45,2,62.8,Monthly,Bank Transfer,Yes,5,1,3,1,0
C0464,37,Female,North,Premium,84.06,14,2,57.8,Quarterly,Bank Transfer,Yes,5,8,5,3,0
C0465,50,Female,North,3,67.16,11,1,68.4,Monthly,UPI,Yes,5,14,4,4,0
C0466,23,Male,West,Standard,35.12,11,1,38.3,Quarterly,UPI,Yes,4,5,1,2,0
C0467,19,Female,South,Standard,33.55,6,0,50.4,Monthly,Card,No,8,5,0,3,0
C0468,28,Female,South,Standard,57.43,17,0,70.2,1,Bank Transfer,Yes,7,17,0,2,0
C0469,52,Male,North,Basic,16.32,20,3,NaN,Quarterly,Card,Yes,7,2,0,2,0
C0470,37,Male,North,Standard,39.72,22,0,43.6,unknown,UPI,No,7,0,0,3,1
C0471,47,,South,Basic,18.47,4,2,31.9,Monthly,Card,Yes,7,23,0,1,0
C0472,37,Female,North,Basic,19.5,21,2,54.8,Monthly,Cash,Yes,6,20,0,1,0
C0473,"""""",Female,North,Basic,17.76,39,6,45.7,Monthly,UPI,Yes,NaN,17,3,2,0
C0474,42,Male,South,Basic,12.71,29,8,24.6,Yearly,UPI,1,5,18,0,2,0
C0475,37,Female,West,2,30.49,4,1,28.7,Monthly,Cash,Yes,4,1,1,1,0
C0476,46,Male,South,Basic,12.62,NaN,0,NaN,Monthly,Bank Transfer,Yes,8,1,0,3,0
C0477,28,Male,West,Basic,12.19,13,5,43.2,Monthly,Card,Yes,5,7,0,2,1
C0478,35,,East,Basic,23.67,5,5,unknown,Monthly,,No,3,28,7,3,0
C0479,35,Male,East,Basic,8.5,8,NaN,39,Yearly,UPI,Yes,__1__,1,4,2,1
C0480,35,Male,Central,Premium,69.59,26,1,41.7,Yearly,Card,Yes,7,0,2,4,0
C0481,26,Male,North,Standard,49.44,20,1,48,Monthly,UPI,No,5,0,unknown,1,1
C0482,56,N/A,Central,Standard,58.88,17,0,28.1,Yearly,Card,Yes,"""""",0,2,3,0
C0483,40,Male,Central,__value__,15.83,32,4,39.4,Monthly,UPI,Yes,5,,0,2,0
C0484,46,Female,West,Basic,18.49,3,2,38.7,Monthly,Cash,No,6,12,0,2,0
C0485,18,Female,Central,Standard,30.52,12,4,73.3,Monthly,UPI,No,4,19,0,1,1
C0486,41,Female,West,Basic,18.85,34,5,30.2,Yearly,UPI,Yes,6,"""""",0,2,0
C0487,35,Female,North,Basic,14.6,37,4,56.3,,UPI,No,4,0,0,2,0
C0488,41,Male,East,Standard,41.91,4,2,44.7,Monthly,Bank Transfer,No,4,11,0,2,1
C0489,36,Male,West,Standard,54.57,2,0,39.5,Yearly,Card,No,8,0,2,2,0
C0490,26,Male,North,Standard,40.28,3,1,47.7,Monthly,UPI,1,5,0,1,1,0
C0491,45,Male,North,Standard,37.2,1,1,46.9,Monthly,UPI,Yes,6,6,4,3,0
C0492,62,Male,South,Standard,49.81,1,0,40.4,Monthly,Bank Transfer,No,8,0,0,2,0
C0493,36,Female,North,Basic,19.25,NaN,8,48.1,Quarterly,Card,Yes,3,25,0,1,1
C0494,18,Female,South,1,12.5,2,3,55.1,Monthly,Cash,No,6,13,1,1,0
C0495,34,Male,Central,Standard,39.41,13,2,28.5,Quarterly,Card,Yes,5,2,,unknown,0
C0496,42,Female,South,,20.08,5,9,45.6,Quarterly,Cash,No,1,29,0,1,1
C0497,52,Male,North,Basic,16.38,24,4,47.2,Monthly,UPI,No,5,0,1,4,0
C0498,43,Male,,Basic,28.31,4,4,36.5,Monthly,Card,No,6,0,1,2,0
C0499,30,Male,South,Standard,,7,0,28.7,Monthly,UPI,Yes,8,0,0,3,0
C0500,27,Male,West,Basic,12.59,9,7,25.5,Yearly,Bank Transfer,Yes,4,9,0,2,0
C0501,33,Male,West,Basic,16.09,45,9,40.3,N/A,Card,Yes,1,20,0,1,1
C0502,41,Female,North,1,17.76,16,5,51.8,Monthly,UPI,No,2,12,0,1,0
C0503,53,Male,North,Premium,"""""",9,2,51,Quarterly,Card,No,6,5,2,4,0
C0504,NaN,Male,West,Basic,unknown,16,7,32.5,Monthly,Bank Transfer,unknown,3,23,3,2,1
C0505,32,Female,North,unknown,"""25.7""",16,6,21.2,Monthly,Card,No,3,13,1,3,1
C0506,NaN,Male,East,Standard,33.77,4,0,54.2,1,Card,No,3,11,1,2,1
C0507,37,Female,West,Standard,35.81,44,4,50.9,Monthly,Card,Yes,5,5,1,3,0
C0508,45,Female,Central,Premium,75.38,1,3,72.2,Monthly,Bank Transfer,No,5,20,2,2,1
C0509,32,Male,South,Premium,68.33,20,1,56.4,Monthly,Card,Yes,3,9,1,1,1
C0510,19,Male,South,Basic,8.5,18,3,30.8,Monthly,Card,No,8,0,3,2,0
C0511,40,Male,Central,Standard,35.36,25,2,31.7,Yearly,Cash,Yes,,0,2,3,0
C0512,31,Female,Central,Basic,8.5,13,8,50.8,Yearly,Cash,Yes,__7__,1,__0__,2,0
C0513,49,Female,North,Standard,58.87,23,4,62.4,Yearly,UPI,Yes,5,18,1,2,0
C0514,,Male,East,Premium,72.23,49,2,38.7,Quarterly,Card,No,5,0,0,2,0
C0515,39,Male,North,1,12.69,8,4,37.1,Yearly,Bank Transfer,Yes,5,19,0,1,0
C0516,41,Male,East,Premium,82.37,49,,64.6,Quarterly,Card,Yes,5,0,2,2,0
C0517,34,Male,North,Standard,37.91,7,3,40.9,Yearly,UPI,Yes,7,0,0,1,0
C0518,26,Male,South,Standard,55.01,1,3,,,Card,No,3,0,3,2,1
C0519,22,Female,West,Basic,8.5,24,4,65.4,Quarterly,Bank Transfer,Yes,3,23,1,2,0
C0520,31,Female,West,2,53,7,3,47.3,Quarterly,UPI,1,5,0,0,1,0
C0521,48,Female,North,Basic,15.41,66,5,44,Yearly,Bank Transfer,No,7,0,0,2,0
C0522,20,Female,West,Standard,42.87,72,1,37.6,Monthly,UPI,Yes,5,0,1,2,0
C0523,21,Male,Central,Standard,28.42,16,1,59.7,Yearly,Card,Yes,6,0,0,2,0
C0524,53,Male,North,Basic,NaN,31,5,27.5,,UPI,Yes,NaN,0,1,1,0
C0525,53,Female,North,Standard,52.7,30,2,45.5,Monthly,Card,Yes,6,1,3,__2__,0
C0526,25,Female,North,Basic,15.69,1,9,31.8,Monthly,Bank Transfer,Yes,1,23,5,1,1
C0527,20,Female,North,Basic,17.19,4,3,61,Yearly,Bank Transfer,Yes,5,13,0,2,0
C0528,19,Male,,Premium,86.7,21,3,51,Monthly,Bank Transfer,Yes,3,0,1,2,0
C0529,30,Female,East,Premium,74.66,11,5,55.2,Monthly,Card,Yes,3,12,0,2,1
C0530,33,Male,North,Basic,33.95,70,6,67.2,Yearly,Card,Yes,6,0,1,2,0
C0531,28,Male,North,Premium,72.15,4,4,49.4,Monthly,UPI,No,2,11,3,2,1
C0532,50,Male,South,Basic,18.57,16,4,65.5,Quarterly,Card,No,4,1,0,2,0
C0533,28,Female,Central,Premium,76.29,39,2,44.9,Yearly,Cash,Yes,6,4,4,4,0
C0534,38,Female,Central,Premium,77.37,30,7,54,Quarterly,Cash,Yes,1,15,1,2,1
C0535,44,Female,North,Standard,42.45,22,2,33.3,Quarterly,Cash,No,7,0,0,1,0
C0536,26,Female,South,Basic,8.5,9,6,48.1,Monthly,Bank Transfer,Yes,5,12,0,1,0
C0537,42,,East,Basic,12.84,25,3,38,Monthly,Cash,No,5,4,0,2,0
C0538,27,Male,East,Basic,26.71,8,4,30,Monthly,Bank Transfer,Yes,1,10,0,3,1
C0539,38,Female,East,Basic,11.98,11,6,58.8,Monthly,Bank Transfer,No,4,21,0,2,0
C0540,39,Male,West,Standard,46.92,8,5,44,Yearly,Cash,No,,18,0,2,1
C0541,37,Male,West,Basic,8.5,57,5,35.2,Monthly,Card,No,7,7,0,2,1
C0542,28,Male,West,unknown,18.81,3,3,40.7,3,UPI,No,6,26,1,,0
C0543,33,Male,Central,Standard,32.99,3,3,48.9,1,Card,Yes,6,10,2,2,0
C0544,27,Male,West,Standard,20.69,13,1,34.4,Monthly,Card,Yes,5,9,1,NaN,0
C0545,36,Female,Central,1,12.48,4,7,36.9,Monthly,Card,Yes,1,13,0,3,1
C0546,39,Male,East,Basic,8.5,9,6,36.7,Quarterly,Card,No,6,6,1,3,0
C0547,49,Male,West,Premium,79.56,5,2,50.3,Monthly,Bank Transfer,Yes,8,0,6,3,0
C0548,20,Female,North,Standard,46.04,14,5,35,Monthly,Card,No,3,34,5,4,1
C0549,42,Female,Central,Premium,66.41,4,2,42.7,3,Card,Yes,7,11,2,4,0
C0550,40,Female,Central,Basic,9.47,35,4,49.3,Monthly,Card,Yes,,19,2,2,0
C0551,"""""",Non-binary,South,Standard,40.14,1,0,54.3,Monthly,Card,No,4,2,0,2,0
C0552,55,Female,South,__value__,"""47.18""",6,2,43.5,Quarterly,UPI,No,3,2,0,1,1
C0553,26,Male,West,Basic,10.24,6,1,31.9,Yearly,Card,Yes,7,0,1,2,0
C0554,45,Male,West,Premium,89.62,4,1,63,Yearly,UPI,No,7,9,NaN,3,0
